appid;name;developer;publisher;release_date;price;is_free;owners_lower_bound;ccu;rating_porcentaje;positive;negative;hub_followers;total_achievements;total_dlcs;supported_languages;controller_support;platform_windows;platform_mac;platform_linux;min_ram_gb;metacritic_score;dev_game_count;dev_experience;pub_game_count;pub_experience;release_year;release_month;release_quarter;price_tier;short_desc_len;genre_action;genre_adventure;genre_casual;genre_free_to_play;genre_indie;genre_massively_multiplayer;genre_rpg;genre_racing;genre_simulation;genre_sports;genre_strategy;genre_violent;genre_gore;genre_early_access;cat_single_player;cat_multi_player;cat_co_op;cat_online_co_op;cat_local_co_op;cat_full_controller_support;cat_partial_controller_support;cat_steam_achievements;cat_steam_cloud;cat_steam_workshop;cat_in_app_purchases;cat_steam_trading_cards;cat_remote_play_together;cat_shared_split_screen_co_op;tag_pixel_art;tag_first_person;tag_open_world;tag_crafting;tag_permadeath;tag_story_rich;tag_roguelike;tag_roguelite;tag_survival;tag_horror;tag_rpg;tag_action_rpg;tag_turn_based;tag_strategy;tag_tower_defense;tag_platformer;tag_metroidvania;tag_soulslike;tag_co_op;tag_multiplayer;tag_local_co_op;tag_pvp;tag_battle_royale;tag_sandbox;tag_simulation;tag_management;tag_city_builder;tag_sports;tag_racing;tag_puzzle;tag_point_&_click;tag_visual_novel;tag_anime;tag_2d;tag_3d;tag_realistic;tag_low_poly;tag_cartoon;tag_dark;tag_atmospheric;tag_relaxing;tag_difficult;tag_casual;tag_indie;tag_early_access;tag_free_to_play;tag_vr;tag_moba;tag_fps;tag_stealth;ts_total_reviews;ts_positive;ts_negative;ts_steam_purchase;ts_early_access;ts_months_active;ts_avg_playtime_hrs;ts_positive_ratio;num_genres;num_tags;num_categories;is_early_access;label;label_name;dev_success_prior
596650;Tap Adventure: Time Travel;Avallon Alliance;Panoramik inc;3 Mar, 2017;0.0;0;100000;3;56.36;558;432;0;116;0;2;none;1;1;0;0.5;0;1;Novato;1;Novato;2017;3;Q1;F2P;220;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;13;28;41;0;22;283.4;0.317;1;0;4;0;0;Flop;0.7257
1133760;CHRONO CROSS: THE RADICAL DREAMERS EDITION;Square Enix, D4Enterprise Co.,Ltd.;Square Enix;7 Apr, 2022;15.99;0;100000;27;61.43;1336;839;0;37;0;6;full;1;0;0;4.0;0;1;Novato;36;AAA;2022;4;Q2;Mid;222;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;695;425;270;611;0;30;30.36;0.612;2;0;4;0;0;Flop;0.7257
1306570;Fadeout: Underground;Pandan Games, LLC, Weston Mitchell;Pandan Games, LLC;24 Jun, 2022;0.0;1;100000;0;80.74;197;47;0;0;2;1;none;1;0;1;4.0;0;1;Novato;1;Novato;2022;6;Q2;F2P;80;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;38;11;49;0;19;3.7;0.776;2;0;5;0;0;Flop;0.7257
738190;Morth;Hidden Crawlspace Studios;Hidden Crawlspace Studios;16 Sep, 2020;0.99;0;100000;0;75.0;3;1;0;0;0;1;none;1;0;0;2.0;0;1;Novato;1;Novato;2020;9;Q3;Budget;220;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;4;6;1;0;0;Flop;0.7257
1683150;Railroader;Giraffe Lab LLC;Giraffe Lab LLC;7 Dec, 2023;14.99;0;100000;455;97.37;2628;71;0;0;0;1;none;1;0;0;8.0;0;1;Novato;1;Novato;2023;12;Q4;Mid;283;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;956;44;934;1000;18;204.76;0.956;3;0;5;1;0;Flop;0.7257
439370;Midair;Archetype Studios;Archetype Studios;3 May, 2018;0.0;0;100000;0;55.49;470;377;0;0;0;1;none;1;0;0;4.0;0;1;Novato;1;Novato;2018;5;Q2;F2P;298;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;11;6;17;0;13;5.03;0.647;3;0;1;0;0;Flop;0.7257
1999170;Insect Swarm;Parallel Portal;Parallel Portal;11 Sep, 2024;3.99;0;100000;11;84.19;1975;371;0;20;0;12;full;1;0;0;4.0;0;2;Novato;2;Novato;2024;9;Q3;Budget;175;1;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;801;199;930;200;30;8.9;0.801;5;0;4;0;0;Flop;0.7257
1813150;Jack Move: I.C.E. Breaker;So Romantic;HypeTrain Digital;19 May, 2022;0.0;0;100000;0;94.22;505;31;0;0;0;9;full;1;1;0;1.0;0;1;Novato;14;AAA;2022;5;Q2;F2P;222;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;4;0;4;10.93;1.0;3;0;2;0;0;Flop;0.7257
1195290;Moncage;Optillusion;XD;15 Nov, 2021;10.49;0;100000;17;92.58;4906;393;0;15;1;8;none;1;0;0;6.0;0;2;Novato;6;Establecido;2021;11;Q4;Mid;244;0;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;879;770;109;771;0;29;4.31;0.876;5;0;3;0;0;Flop;0.7257
397500;Labyronia RPG 2;Labyrinthine;Senpai Industrial Studios;28 Aug, 2015;1.99;0;100000;1;75.81;514;164;0;6;0;1;full;1;0;0;0.5;0;2;Novato;9;Establecido;2015;8;Q3;Budget;217;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;46;20;61;0;25;6.66;0.697;4;0;5;0;0;Flop;0.7468
653930;Tiny Town VR;Lumbernauts;Lumbernauts;2 Aug, 2017;14.99;0;100000;8;91.77;1003;90;0;0;0;1;none;1;0;0;4.0;0;1;Novato;1;Novato;2017;8;Q3;Mid;210;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457;421;36;442;0;29;34.77;0.921;3;0;2;0;0;Flop;0.7257
290280;Volt;Quantized Bit;Quantized Bit;14 Apr, 2014;0.59;0;100000;0;69.46;307;135;0;0;0;1;none;1;1;1;1.0;0;2;Novato;1;Novato;2014;4;Q2;Budget;271;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;37;14;44;0;24;4.89;0.725;2;0;2;0;0;Flop;0.7257
410980;Master of Orion 2;SimTex;Wargaming Labs;25 Feb, 2016;5.99;0;100000;155;96.49;1514;55;0;0;0;3;none;1;1;1;0.25;0;1;Novato;1;Novato;2016;2;Q1;Budget;165;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;407;391;16;391;0;30;266.88;0.961;1;0;2;0;0;Flop;0.7257
2400160;Glyphica: Typing Survival;aliasBLACK;aliasBLACK, Squeaky Wheel;9 Oct, 2024;5.79;0;100000;54;89.97;1031;115;0;68;1;18;full;1;1;0;4.0;0;1;Novato;1;Novato;2024;10;Q4;Budget;252;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;919;81;982;1000;9;12.52;0.919;4;0;5;1;0;Flop;0.7257
389040;Project Genom;NeuronHaze;NeuronHaze;11 Oct, 2016;0.0;0;100000;0;47.45;895;991;0;70;0;3;none;1;0;0;4.0;0;1;Novato;1;Novato;2016;10;Q4;F2P;225;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;5;20;25;25;16;20.96;0.2;5;0;4;1;0;Flop;0.7257
2304990;Crypto Miner Tycoon Simulator Starter Edition;Bigosaur;Bigosaur;24 Apr, 2023;0.0;1;100000;21;88.76;1145;145;0;0;0;19;none;1;0;0;2.0;0;1;Novato;1;Novato;2023;4;Q2;F2P;272;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;485;430;55;485;0;30;6.8;0.887;1;0;1;0;0;Flop;0.7257
2195410;Songs of Silence;Chimera Entertainment;Chimera Entertainment, H2 Interactive (Korea and Japan);13 Nov, 2024;10.99;0;100000;31;80.66;1489;357;0;56;10;14;full;1;0;0;8.0;81;2;Novato;1;Novato;2024;11;Q4;Mid;183;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;813;187;866;0;16;21.58;0.813;5;0;8;0;0;Flop;0.7257
273500;Over 9000 Zombies!;Loren Lemcke;Loren Lemcke;25 Feb, 2015;1.99;0;100000;3;86.47;1317;206;0;43;0;7;full;1;0;0;2.0;0;1;Novato;1;Novato;2015;2;Q1;Budget;159;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;75;14;71;0;30;6.33;0.843;2;0;11;0;0;Flop;0.7257
322780;Worlds Adrift;Bossa Studios;Bossa Studios;24 May, 2017;0.0;0;100000;0;63.74;3526;2006;0;0;0;1;none;1;0;0;8.0;0;4;Establecido;3;Establecido;2017;5;Q2;F2P;299;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;63;43;106;106;28;85.05;0.594;5;0;4;1;0;Flop;0.7806
733070;Sudoku Universe / 数独宇宙;Konstructors;Hook Games;18 Dec, 2017;2.99;0;100000;39;95.14;2777;142;0;76;0;16;none;1;1;1;0.0;0;4;Establecido;3;Establecido;2017;12;Q4;Budget;37;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;758;706;52;733;0;30;24.35;0.931;3;0;3;0;0;Flop;0.6935
1258040;Super Bernie World;Gamedevs for Bernie;Kitsune Games;9 Mar, 2020;0.0;1;100000;2;79.21;2458;645;0;0;2;1;full;1;1;1;1.0;0;1;Novato;2;Novato;2020;3;Q1;F2P;88;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;199;56;255;0;29;2.32;0.78;3;0;2;0;0;Flop;0.7257
223870;Ys I & II Chronicles+;Nihon Falcom;XSEED Games;14 Feb, 2013;14.99;0;100000;14;89.02;1167;144;0;17;0;1;none;1;0;0;1.0;0;10;AAA;10;AAA;2013;2;Q1;Mid;288;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;240;11;229;0;29;13.46;0.956;3;0;5;0;0;Flop;0.6505
1569090;Vivid Knight;Asobism.Co.,Ltd;Asobism.Co.,Ltd;26 May, 2021;14.99;0;100000;6;90.4;1497;159;0;62;1;10;full;1;1;0;1.0;0;2;Novato;2;Novato;2021;5;Q2;Mid;274;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;144;34;172;0;29;35.25;0.809;2;0;4;0;0;Flop;0.6699
257690;J.U.L.I.A.: Among the Stars;CBE software;CBE software;12 Sep, 2014;10.49;0;100000;1;85.99;755;123;0;40;1;2;none;1;1;1;1.0;71;1;Novato;1;Novato;2014;9;Q3;Mid;321;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;36;6;41;0;20;13.49;0.857;2;0;3;0;0;Flop;0.7257
539440;Citalis;Matt Hooper;Sometimes You;3 Nov, 2016;1.39;0;100000;0;50.44;114;112;0;0;0;1;none;1;1;0;2.0;0;1;Novato;14;AAA;2016;11;Q4;Budget;173;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;6;7;5;0;10;11.48;0.462;3;0;2;0;0;Flop;0.7257
414730;Epic Clicker Journey;Cleversan Software;Cleversan Software;21 Apr, 2016;0.0;1;100000;3;67.68;467;223;0;40;0;7;none;1;1;1;2.0;0;1;Novato;1;Novato;2016;4;Q2;F2P;194;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;36;18;54;0;25;10.42;0.667;3;0;6;0;0;Flop;0.7257
58520;Blood Bowl - Legendary Edition;Cyanide Studios;Cyanide Studios;28 Oct, 2010;0.0;0;100000;3;75.41;834;272;0;0;0;5;none;1;0;0;0.0;73;2;Novato;1;Novato;2010;10;Q4;F2P;294;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;25;11;36;0;22;71.15;0.694;2;0;3;0;0;Flop;0.6699
2154820;EL PASO, NIGHTMARE;Strange Scaffold;Strange Scaffold;25 Oct, 2022;1.19;0;100000;2;68.91;82;37;0;13;0;1;none;1;0;0;4.0;0;1;Novato;1;Novato;2022;10;Q4;Budget;155;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;16;34;49;0;24;1.04;0.32;1;0;3;0;0;Flop;0.7257
319970;The Detail;Rival Games Ltd;Rival Games Ltd;28 Oct, 2014;2.99;0;100000;0;72.44;489;186;0;55;2;1;full;1;1;1;0.0;77;1;Novato;1;Novato;2014;10;Q4;Budget;160;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;16;7;17;0;15;8.83;0.696;2;0;5;0;0;Flop;0.7257
730820;The Curse of Monkey Island;LucasArts;LucasArts, Lucasfilm, Disney;22 Mar, 2018;3.99;0;100000;21;97.01;2663;82;0;0;0;5;none;1;1;0;0.25;89;4;Establecido;8;Establecido;2018;3;Q1;Budget;89;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;703;671;32;605;0;30;12.36;0.954;1;0;2;0;0;Flop;0.7139
1554790;Coloring Game 4;L. Stotch;L. Stotch;30 Jul, 2021;0.0;1;100000;17;93.85;1405;92;0;410;25;103;none;1;0;0;1.0;0;6;Establecido;6;Establecido;2021;7;Q3;F2P;162;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252;207;45;252;0;29;47.77;0.821;2;0;3;0;0;Flop;0.6472
691730;FPV Drone Simulator;DreamEscape;DreamEscape;9 Sep, 2017;0.0;1;100000;5;65.93;329;170;0;0;0;1;full;1;0;0;2.0;0;1;Novato;1;Novato;2017;9;Q3;F2P;180;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;99;37;136;136;29;3.08;0.728;3;0;3;1;0;Flop;0.7257
1266700;Destroy All Humans! 2 - Reprobed;Black Forest Games;THQ Nordic;30 Aug, 2022;18.99;0;100000;27;77.72;2135;612;0;44;3;15;full;1;0;0;8.0;0;1;Novato;39;AAA;2022;8;Q3;Mid;293;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;786;214;629;0;27;17.73;0.786;2;0;9;0;0;Flop;0.7257
1866880;Cultivation Story: Reincarnation;Chi Entertainment Corp.;Chi Entertainment Corp.;30 Jan, 2023;9.99;0;100000;10;92.33;1782;148;0;108;0;2;none;1;0;0;4.0;0;1;Novato;1;Novato;2023;1;Q1;Budget;123;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276;247;29;271;0;29;25.38;0.895;4;0;1;0;0;Flop;0.7257
346850;Chip's Challenge 1;Niffler Ltd.;Niffler Ltd.;28 May, 2015;0.0;1;100000;17;89.54;796;93;0;24;0;2;none;1;0;0;0.5;0;1;Novato;1;Novato;2015;5;Q2;F2P;296;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;166;19;185;0;30;12.22;0.897;3;0;4;0;0;Flop;0.7257
2230280;Tiny Civilization;喜人一个;喜人一个;31 Dec, 2022;0.79;0;100000;10;94.3;1902;115;0;14;0;2;none;1;0;0;2.0;0;1;Novato;1;Novato;2022;12;Q4;Budget;244;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;741;667;74;727;0;30;6.7;0.9;1;0;2;0;0;Flop;0.7257
509420;Riding Club Championships;Artplant;Artplant;27 Sep, 2016;0.0;0;100000;4;74.08;523;183;0;67;0;2;none;1;1;0;1.0;0;1;Novato;1;Novato;2016;9;Q3;F2P;300;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;57;29;86;0;28;61.28;0.663;3;0;3;0;0;Flop;0.7257
757300;Truberbrook / Trüberbrook;btf;Headup;12 Mar, 2019;14.99;0;100000;2;72.6;1558;588;0;34;0;12;none;1;1;1;4.0;0;2;Novato;9;Establecido;2019;3;Q1;Mid;115;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498;373;125;368;0;29;9.05;0.749;2;0;3;0;0;Flop;0.6699
9180;Commander Keen;id Software;id Software;3 Aug, 2007;2.99;0;100000;4;93.4;1402;99;0;0;0;1;none;1;0;0;0.0;0;10;AAA;2;Novato;2007;8;Q3;Budget;260;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;154;11;152;0;28;15.26;0.933;1;0;2;0;0;Flop;0.8433
2497900;DON'T SCREAM;Digital Cybercherries;Digital Cybercherries;28 Oct, 2024;4.49;0;100000;4;64.55;2911;1599;0;18;0;17;full;1;0;0;8.0;0;2;Novato;2;Novato;2024;10;Q4;Budget;132;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;999;695;304;913;215;25;3.91;0.696;2;0;5;0;0;Flop;0.7257
326120;Horizon Shift;Flump Studios;Funbox Media Ltd;29 May, 2015;3.99;0;100000;0;77.02;248;74;0;12;1;2;full;1;0;0;2.0;0;2;Novato;13;AAA;2015;5;Q2;Budget;192;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;11;3;4;0;12;5.2;0.786;2;0;4;0;0;Flop;0.7257
381780;80 Days;inkle Ltd, Cape Guy Ltd;inkle Ltd;28 Sep, 2015;12.99;0;100000;3;90.44;1769;187;0;35;0;1;none;1;1;0;2.0;84;1;Novato;2;Novato;2015;9;Q3;Mid;254;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;166;31;140;0;29;12.58;0.843;3;0;3;0;0;Flop;0.7257
