appid;month;review_count;positive_count;negative_count;steam_purchase_count;early_access_count;avg_playtime_at_review_hrs
1357550;2025-11;1;1;0;1;0;3.12
1357550;2026-01;1;1;0;1;0;7.92
1357550;2026-02;1;0;1;1;0;6.2
1357550;2026-04;1;1;0;1;0;0.12
1357580;2024-03;1;1;0;1;0;0.55
1357700;2024-03;1;1;0;1;0;5.53
1357700;2024-06;1;1;0;1;0;12.1
1357700;2025-01;1;0;1;1;0;1.05
1357700;2025-11;1;1;0;1;0;0.17
1357710;2024-04;3;3;0;3;0;1.07
1357710;2024-05;1;1;0;1;0;0.58
1357710;2024-06;1;1;0;1;0;3.53
1357710;2024-07;1;0;1;1;0;0.12
1357710;2024-11;1;0;1;1;0;0.27
1357710;2025-02;1;0;1;1;0;1.1
1357710;2025-05;1;1;0;1;0;0.7
1357710;2025-07;1;1;0;1;0;0.48
1357710;2025-11;1;1;0;1;0;0.17
1357710;2026-03;1;1;0;1;0;0.52
1357870;2024-07;128;124;4;123;128;5.6
1357870;2024-08;124;120;4;114;124;5.38
1357870;2024-09;41;39;2;37;41;6.51
1357870;2024-10;40;38;2;40;40;5.88
1357870;2024-11;28;26;2;28;28;7.65
1357870;2024-12;27;23;4;25;27;6.26
1357870;2025-01;92;85;7;88;92;5.68
1357870;2025-02;55;55;0;54;55;6.29
1357870;2025-03;41;35;6;37;41;9.83
1357870;2025-04;27;24;3;25;27;9.62
1357870;2025-05;34;31;3;32;34;5.34
1357870;2025-06;41;36;5;35;41;4.34
1357870;2025-07;35;32;3;32;35;4.67
1357870;2025-08;25;24;1;22;25;5.83
1357870;2025-09;24;23;1;23;24;5.58
1357870;2025-10;31;29;2;29;31;6.26
1357870;2025-11;23;19;4;21;23;8.68
1357870;2025-12;27;26;1;25;27;10.34
1357870;2026-01;40;36;4;36;40;5.02
1357870;2026-02;32;30;2;31;32;6.15
1357870;2026-03;30;29;1;28;30;5.28
1357870;2026-04;27;22;5;25;27;4.59
1357870;2026-05;28;24;4;28;28;7.02
1357960;2025-02;1;0;1;0;0;0.27
1358050;2024-04;2;2;0;2;0;0.88
1358050;2025-04;1;0;1;1;0;1.17
1358050;2025-10;1;0;1;1;0;0.72
1358050;2025-11;1;1;0;1;0;0.17
1358100;2024-06;1;1;0;1;0;12.07
1358100;2024-11;1;0;1;1;0;0.4
1358100;2025-01;1;0;1;1;0;0.23
1358100;2025-11;1;1;0;1;0;0.17
1358250;2024-01;9;7;2;8;0;10.65
1358250;2024-02;14;10;4;14;0;23.5
1358250;2024-03;7;6;1;7;0;7.82
1358250;2024-04;4;4;0;3;0;16.65
1358250;2024-05;4;2;2;4;0;20.54
1358250;2024-06;10;7;3;10;0;11.28
1358250;2024-07;6;5;1;6;0;17.92
1358250;2024-08;5;4;1;5;0;7.89
1358250;2024-09;11;9;2;11;0;8.39
1358250;2024-10;5;4;1;5;0;22.46
1358250;2024-11;21;20;1;21;0;22.21
1358250;2024-12;17;16;1;17;0;34.24
1358250;2025-01;16;14;2;16;0;19.61
1358250;2025-02;10;10;0;10;0;23.26
1358250;2025-03;11;9;2;11;0;17.8
1358250;2025-04;7;7;0;7;0;23.87
1358250;2025-05;4;4;0;4;0;28.95
1358250;2025-06;4;3;1;4;0;21.92
1358250;2025-07;14;12;2;14;0;15.72
1358250;2025-08;3;3;0;3;0;22.71
1358250;2025-09;5;5;0;5;0;41.22
1358250;2025-10;14;13;1;14;0;25.11
1358250;2025-11;3;3;0;3;0;22.12
1358250;2025-12;5;5;0;5;0;18.29
1358250;2026-01;11;9;2;10;0;14.0
1358250;2026-02;5;5;0;5;0;27.18
1358250;2026-03;3;2;1;3;0;19.37
1358250;2026-04;5;5;0;5;0;30.97
1358250;2026-05;5;5;0;4;0;14.97
1358930;2024-03;1;1;0;1;0;0.33
1358930;2024-04;1;1;0;1;0;12.28
1358930;2025-05;1;0;1;1;0;0.62
1358930;2025-08;1;1;0;1;0;2.75
1358930;2025-11;1;1;0;1;0;1.0
1358930;2026-01;1;0;1;1;0;0.17
1358930;2026-02;1;1;0;1;0;21.43
1359240;2024-01;0;0;0;0;0;0.0
1359400;2025-02;29;27;2;13;0;10.47
1359400;2025-03;7;7;0;4;0;13.57
1359400;2025-05;2;2;0;2;0;46.45
1359400;2025-06;3;3;0;3;0;62.62
1359400;2025-07;1;1;0;1;0;21.63
1359400;2025-08;5;4;1;5;0;15.0
1359400;2025-11;1;1;0;1;0;102.27
1359400;2025-12;2;2;0;2;0;50.33
1359400;2026-02;2;2;0;2;0;19.95
1359400;2026-03;2;2;0;2;0;19.02
1359800;2024-06;1;1;0;0;0;8.97
1359800;2024-08;1;1;0;0;0;0.5
1359890;2024-12;1;0;1;1;0;0.72
1359910;2024-02;1;1;0;1;0;0.55
1359910;2024-04;1;1;0;1;0;12.07
1359910;2024-12;1;0;1;1;0;0.42
1359910;2025-04;2;1;1;2;0;3.74
1359910;2025-11;1;1;0;1;0;1.0
1359910;2026-01;1;1;0;1;0;0.3
1360080;2024-01;0;0;0;0;0;0.0
1361000;2024-03;14;10;4;9;0;6.65
1361000;2024-04;39;23;16;24;0;7.4
1361000;2024-05;37;24;13;33;0;5.95
1361000;2024-06;42;28;14;26;0;4.16
1361000;2024-07;67;38;29;53;0;4.28
1361000;2024-08;45;31;14;35;0;5.03
1361000;2024-09;38;21;17;32;0;4.02
1361000;2024-10;32;20;12;24;0;4.82
1361000;2024-11;47;24;23;33;0;4.01
1361000;2024-12;64;34;30;49;0;3.07
1361000;2025-01;74;36;38;54;0;5.18
1361000;2025-02;26;12;14;22;0;4.88
1361000;2025-03;23;10;13;20;0;3.33
1361000;2025-04;37;19;18;26;0;5.58
1361000;2025-05;28;12;16;25;0;4.45
1361000;2025-06;37;19;18;30;0;4.32
1361000;2025-07;42;18;24;32;0;4.22
1361000;2025-08;27;12;15;22;0;16.52
1361000;2025-09;37;13;24;25;0;2.77
1361000;2025-10;44;16;28;37;0;3.89
1361000;2025-11;26;10;16;22;0;12.66
1361000;2025-12;39;21;18;32;0;3.15
1361000;2026-01;40;12;28;29;0;4.46
1361000;2026-02;19;11;8;13;0;4.28
1361000;2026-03;22;10;12;20;0;2.98
1361000;2026-04;34;18;16;28;0;3.47
1361000;2026-05;19;10;9;14;0;2.47
1361010;2024-01;3;1;2;2;0;27.81
1361010;2024-02;1;1;0;1;0;2.93
1361010;2024-03;1;1;0;1;0;6.2
1361010;2024-04;2;2;0;1;0;2.18
1361010;2024-05;1;1;0;1;0;58.57
1361010;2024-06;1;1;0;1;0;10.75
1361010;2024-07;2;2;0;2;0;36.69
1361010;2024-08;3;2;1;1;0;15.19
1361010;2024-09;3;3;0;3;0;25.45
1361010;2024-10;1;1;0;0;0;29.67
1361010;2024-11;6;4;2;5;0;39.18
1361010;2025-01;4;4;0;3;0;53.5
1361010;2025-02;2;1;1;2;0;10.53
1361010;2025-03;3;2;1;1;0;22.27
1361010;2025-04;1;1;0;1;0;65.82
1361010;2025-05;5;5;0;5;0;47.76
1361010;2025-06;3;1;2;2;0;56.66
1361010;2025-07;2;1;1;2;0;86.48
1361010;2025-08;1;0;1;0;0;0.12
1361010;2025-11;2;2;0;0;0;27.93
1361010;2026-01;2;1;1;2;0;53.41
1361010;2026-04;1;0;1;1;0;33.82
1361010;2026-05;1;0;1;1;0;3.97
1361210;2026-04;274;183;91;180;0;156.9
1361210;2026-05;726;467;259;486;0;246.23
1361230;2024-01;17;17;0;16;0;7.27
1361230;2024-02;11;11;0;10;0;7.23
1361230;2024-03;16;16;0;16;0;7.16
1361230;2024-04;8;7;1;8;0;5.76
1361230;2024-05;16;15;1;13;0;5.63
1361230;2024-06;10;10;0;9;0;4.25
1361230;2024-07;17;17;0;17;0;5.5
1361230;2024-08;14;14;0;14;0;5.32
1361230;2024-09;9;9;0;9;0;6.16
1361230;2024-10;8;8;0;8;0;6.98
1361230;2024-11;4;4;0;3;0;5.58
1361230;2024-12;6;5;1;6;0;5.2
1361230;2025-01;10;10;0;10;0;6.08
1361230;2025-02;13;13;0;13;0;5.45
1361230;2025-03;12;11;1;12;0;5.64
1361230;2025-04;3;2;1;3;0;6.61
1361230;2025-05;1;1;0;1;0;9.65
1361230;2025-06;2;2;0;2;0;8.24
1361230;2025-07;6;6;0;6;0;10.35
1361230;2025-08;3;3;0;3;0;8.85
1361230;2025-09;3;3;0;3;0;5.58
1361230;2025-10;10;9;1;9;0;7.18
1361230;2025-11;5;5;0;5;0;7.47
1361230;2025-12;8;8;0;8;0;5.7
1361230;2026-01;4;4;0;4;0;8.79
1361230;2026-02;3;3;0;3;0;7.58
1361230;2026-03;2;2;0;2;0;4.62
1361230;2026-04;3;3;0;3;0;5.98
1361230;2026-05;6;6;0;6;0;5.06
1361240;2024-01;2;2;0;2;0;0.5
1361240;2024-02;1;1;0;1;0;7.77
1361240;2024-03;2;2;0;2;0;0.38
1361240;2024-04;3;3;0;3;0;0.27
1361240;2024-07;2;2;0;2;0;0.42
1361240;2024-10;1;1;0;1;0;0.15
1361240;2025-01;1;1;0;1;0;0.7
1361240;2025-02;1;1;0;1;0;0.08
1361240;2025-08;1;1;0;1;0;0.18
1361240;2025-11;2;2;0;2;0;0.59
1361240;2025-12;1;1;0;1;0;0.27
1361240;2026-01;1;0;1;1;0;3.92
1361240;2026-03;1;1;0;1;0;0.13
1361240;2026-04;1;1;0;1;0;0.37
1361260;2024-08;1;1;0;1;0;6.85
1361260;2025-05;1;1;0;1;0;2.62
1361260;2025-06;1;1;0;1;0;1.43
1361260;2025-08;1;0;1;1;0;0.6
1361390;2024-02;1;0;1;0;0;0.45
1361390;2025-09;1;1;0;0;0;0.4
1361980;2024-01;0;0;0;0;0;0.0
1362070;2024-01;0;0;0;0;0;0.0
1362430;2024-01;2;0;2;2;0;1.26
1362430;2024-06;1;0;1;1;0;0.2
1362430;2024-08;1;1;0;1;0;4.22
1362430;2025-12;1;1;0;1;0;41.47
1362430;2026-01;1;1;0;1;0;12.15
1362430;2026-02;2;1;1;2;0;1.48
1362430;2026-04;3;3;0;3;0;12.46
1362560;2024-01;5;3;2;3;0;7.31
1362560;2024-02;4;4;0;4;0;5.97
1362560;2024-03;3;1;2;3;0;9.97
1362560;2024-04;3;3;0;3;0;29.57
1362560;2024-05;2;0;2;2;0;1.41
1362560;2024-06;3;2;1;3;0;14.19
1362560;2024-07;5;5;0;5;0;12.64
1362560;2024-08;6;5;1;5;0;13.36
1362560;2024-09;2;0;2;1;0;9.24
1362560;2024-10;4;2;2;4;0;13.05
1362560;2024-11;1;1;0;1;0;0.15
1362560;2024-12;6;3;3;6;0;3.31
1362560;2025-01;4;3;1;4;0;8.09
1362560;2025-02;2;2;0;2;0;32.58
1362560;2025-03;1;0;1;1;0;0.6
1362560;2025-04;3;1;2;3;0;7.24
1362560;2025-05;3;1;2;3;0;7.58
1362560;2025-07;1;0;1;1;0;3.17
1362560;2025-08;1;0;1;1;0;15.17
1362560;2025-09;2;2;0;2;0;13.61
1362560;2025-10;1;1;0;1;0;19.15
1362560;2025-11;3;3;0;3;0;7.22
1362560;2025-12;3;2;1;2;0;13.62
1362560;2026-01;3;2;1;3;0;20.43
1362560;2026-02;1;1;0;1;0;21.38
1362560;2026-03;6;5;1;6;0;7.88
1362560;2026-04;2;2;0;2;0;6.1
1362990;2025-06;1;1;0;1;0;0.33
1363080;2026-04;370;288;82;328;370;45.19
1363080;2026-05;630;458;172;518;630;58.82
1363170;2024-02;1;1;0;1;0;0.35
1363170;2024-05;1;1;0;1;0;12.07
1363170;2024-09;1;1;0;1;0;0.32
1363170;2024-11;1;0;1;1;0;0.13
1363170;2025-07;1;1;0;1;0;2.55
1363170;2025-11;1;1;0;1;0;1.0
1363380;2024-01;0;0;0;0;0;0.0
1364210;2024-10;47;43;4;38;0;67.62
1364210;2024-11;136;128;8;93;0;61.83
1364210;2024-12;123;114;9;101;0;64.33
1364210;2025-01;54;50;4;39;0;74.33
1364210;2025-02;41;38;3;32;0;79.8
1364210;2025-03;44;39;5;36;0;92.89
1364210;2025-04;36;33;3;28;0;177.04
1364210;2025-05;33;32;1;22;0;78.6
1364210;2025-06;30;27;3;23;0;83.79
1364210;2025-07;54;48;6;36;0;75.01
1364210;2025-08;49;44;5;42;0;165.64
1364210;2025-09;32;27;5;20;0;140.85
1364210;2025-10;29;27;2;22;0;137.6
1364210;2025-11;39;36;3;30;0;102.17
1364210;2025-12;47;42;5;38;0;43.58
1364210;2026-01;36;32;4;33;0;66.02
1364210;2026-02;68;52;16;59;0;50.1
1364210;2026-03;28;24;4;26;0;71.8
1364210;2026-04;34;31;3;27;0;110.56
1364210;2026-05;40;36;4;36;0;41.73
1364780;2026-04;89;62;27;62;0;134.11
1364780;2026-05;911;689;222;577;0;183.75
1364940;2024-01;0;0;0;0;0;0.0
1365400;2024-02;2;1;1;2;0;5.29
1365400;2024-08;1;1;0;1;0;0.77
1365400;2024-09;1;1;0;1;0;2.05
1365400;2024-10;1;1;0;1;0;19.25
1365400;2025-01;1;1;0;1;0;3.32
1365400;2025-02;3;2;1;2;0;2.24
1365400;2025-07;2;1;1;1;0;8.43
1365400;2025-08;1;0;1;1;0;0.58
1365400;2025-12;1;0;1;1;0;3.98
1365400;2026-02;1;0;1;1;0;35.33
1365620;2024-02;1;1;0;1;0;1.53
1365620;2025-06;1;1;0;1;0;3.13
1365620;2025-07;1;1;0;1;0;5.38
1365620;2026-02;1;1;0;1;0;1.58
1365810;2024-01;0;0;0;0;0;0.0
1366110;2024-01;0;0;0;0;0;0.0
1366520;2025-01;1;0;1;1;0;2.6
1366520;2026-01;1;1;0;1;0;78.32
1366540;2026-03;312;293;19;269;312;175.33
1366540;2026-04;382;366;16;347;382;208.26
1366540;2026-05;306;284;22;275;306;173.45
1366610;2024-04;1;0;1;1;1;2.03
1366610;2024-09;1;0;1;1;1;0.45
1366610;2025-01;1;1;0;1;1;0.63
1366610;2025-05;2;2;0;1;2;28.93
1366610;2025-11;1;0;1;1;1;0.23
1366610;2026-02;1;0;1;1;1;3.87
1366610;2026-04;1;0;1;1;1;0.27
1366760;2025-09;1;0;1;1;0;7.88
1366800;2026-04;456;427;29;430;0;1045.73
1366800;2026-05;544;502;42;512;0;1021.68
1367090;2024-02;1;0;1;0;0;0.15
1367090;2026-02;1;1;0;0;0;0.15
1367220;2024-01;0;0;0;0;0;0.0
1367240;2024-01;0;0;0;0;0;0.0
1367330;2024-02;1;1;0;1;0;0.52
1367330;2024-03;1;1;0;1;0;5.35
1367330;2025-01;3;1;2;2;0;0.79
1367330;2025-02;1;0;1;1;0;6.07
1367330;2025-03;1;1;0;1;0;3.15
1367330;2025-05;2;0;2;2;0;2.48
1367330;2025-12;1;1;0;1;0;7.58
1367330;2026-04;1;1;0;1;0;6.18
1367340;2025-02;1;0;1;1;1;0.67
1368400;2024-10;1;1;0;0;0;3.75
1368400;2025-05;1;1;0;1;0;3.02
1368400;2025-07;1;1;0;0;0;0.45
1369370;2024-01;7;5;2;6;0;16.37
1369370;2024-02;1;1;0;1;0;8.82
1369370;2024-03;13;8;5;12;0;57.98
1369370;2024-04;6;6;0;6;0;49.77
1369370;2024-05;12;10;2;10;0;43.27
1369370;2024-06;6;5;1;6;0;71.69
1369370;2024-07;4;2;2;4;0;34.88
1369370;2024-08;7;4;3;3;0;12.41
1369370;2024-09;3;3;0;1;0;71.65
1369370;2024-10;6;3;3;6;0;21.54
1369370;2024-11;2;2;0;2;0;525.74
1369370;2024-12;6;5;1;4;0;81.61
1369370;2025-01;7;4;3;5;0;34.02
1369370;2025-02;5;3;2;4;0;47.42
1369370;2025-03;9;8;1;3;0;43.79
1369370;2025-04;4;4;0;3;0;62.64
1369370;2025-05;5;3;2;3;0;32.35
1369370;2025-06;7;4;3;5;0;245.75
1369370;2025-07;4;4;0;2;0;78.76
1369370;2025-09;5;3;2;4;0;151.73
1369370;2025-10;5;4;1;2;0;29.69
1369370;2025-11;7;5;2;5;0;10.05
1369370;2025-12;3;1;2;1;0;17.83
1369370;2026-01;8;6;2;4;0;21.68
1369370;2026-02;17;12;5;5;0;45.2
1369370;2026-03;6;6;0;5;0;28.09
1369370;2026-04;3;2;1;2;0;24.46
1369370;2026-05;2;1;1;0;0;7.15
1369390;2024-01;0;0;0;0;0;0.0
1369950;2025-01;1;0;1;1;0;0.08
1370110;2024-08;12;12;0;7;0;7.98
1370110;2025-02;1;1;0;1;0;1.82
1370640;2024-07;3;3;0;3;0;1.72
1370640;2026-01;8;8;0;8;0;3.36
1370640;2026-03;4;4;0;4;0;2.42
1370640;2026-05;1;1;0;1;0;1.03
1371120;2025-09;1;1;0;1;0;0.2
1371270;2024-02;1;1;0;0;1;7.97
1371280;2025-04;1;0;1;0;0;0.27
1371980;2026-04;265;203;62;229;265;34.73
1371980;2026-05;735;559;176;626;735;48.57
1372320;2024-01;18;15;3;14;0;11.05
1372320;2024-02;16;15;1;15;0;15.73
1372320;2024-03;15;15;0;14;0;11.4
1372320;2024-04;13;10;3;11;0;7.82
1372320;2024-05;7;6;1;7;0;18.42
1372320;2024-06;16;16;0;13;0;15.11
1372320;2024-07;18;16;2;18;0;11.1
1372320;2024-08;15;15;0;15;0;15.64
1372320;2024-09;17;13;4;16;0;13.88
1372320;2024-10;17;17;0;16;0;11.07
1372320;2024-11;7;6;1;7;0;5.88
1372320;2024-12;9;9;0;8;0;13.23
1372320;2025-01;15;12;3;12;0;8.42
1372320;2025-02;7;6;1;7;0;8.8
1372320;2025-03;13;12;1;12;0;27.6
1372320;2025-04;5;5;0;3;0;13.14
1372320;2025-05;7;7;0;7;0;15.7
1372320;2025-06;9;9;0;9;0;9.46
1372320;2025-07;13;11;2;13;0;10.35
1372320;2025-08;9;9;0;8;0;25.31
1372320;2025-09;8;6;2;7;0;11.43
1372320;2025-10;5;5;0;5;0;18.5
1372320;2025-11;4;4;0;3;0;17.74
1372320;2025-12;9;8;1;8;0;35.22
1372320;2026-01;16;15;1;15;0;12.31
1372320;2026-02;5;5;0;4;0;11.48
1372320;2026-03;10;9;1;8;0;11.57
1372320;2026-04;6;6;0;6;0;16.07
1372320;2026-05;2;2;0;2;0;3.91
1372350;2024-07;1;0;1;1;0;2.3
1372350;2024-10;1;0;1;1;0;35.13
1372350;2026-05;1;0;1;1;0;0.55
1372880;2024-01;44;5;39;44;44;8.06
1372880;2024-02;8;2;6;8;8;3.48
1372880;2024-03;11;1;10;11;11;5.82
1372880;2024-04;7;2;5;7;7;4.51
1372880;2024-05;5;4;1;5;5;8.91
1372880;2024-06;2;1;1;2;2;5.12
1372880;2024-08;5;2;3;5;5;1.47
1372880;2024-09;1;0;1;1;1;2.1
1372880;2024-10;48;14;34;48;48;7.57
1372880;2024-11;16;12;4;16;16;12.74
1372880;2024-12;5;4;1;5;5;3.23
1372880;2025-01;2;1;1;2;2;1.27
1372880;2025-02;4;0;4;4;4;2.03
1372880;2025-03;2;0;2;2;2;2.26
1372880;2025-04;3;1;2;3;3;11.96
1372880;2025-05;1;0;1;1;1;0.33
1372880;2025-06;1;1;0;1;1;16.32
1372880;2025-07;3;1;2;3;3;5.32
1372880;2025-08;3;1;2;3;3;10.17
1372880;2025-09;1;0;1;1;1;2.57
1372880;2025-12;1;0;1;1;1;2.82
1372880;2026-01;3;1;2;3;3;6.47
1372880;2026-02;1;0;1;1;1;1.22
1372880;2026-03;1;1;0;1;1;0.75
1372880;2026-04;2;1;1;2;2;2.05
1372880;2026-05;1;0;1;1;1;10.92
1373350;2024-02;1;1;0;1;0;1.08
1373350;2024-03;2;2;0;2;0;1.43
1373350;2024-04;1;1;0;1;0;12.13
1373350;2024-08;1;0;1;1;0;111.15
1373350;2024-09;1;0;1;1;0;254.22
1373350;2024-11;1;0;1;1;0;0.08
1373350;2024-12;1;0;1;1;0;1.18
1373350;2025-01;2;1;1;2;0;7.87
1373350;2025-02;1;0;1;1;0;1565.2
1373350;2025-03;1;0;1;1;0;1.2
1373350;2025-07;1;0;1;1;0;0.4
1373350;2025-08;1;1;0;1;0;153.15
1373350;2025-09;1;1;0;1;0;121.6
1373350;2025-11;1;1;0;1;0;1.0
1373350;2025-12;2;2;0;2;0;41.24
1373350;2026-01;1;0;1;1;0;0.47
1373350;2026-02;2;1;1;2;0;36.8
1373380;2024-05;1;1;0;0;0;1.45
1373380;2024-11;1;1;0;1;0;1.45
1373470;2024-02;1;1;0;1;0;0.53
1373470;2024-05;1;1;0;1;0;2.68
1373470;2024-08;1;1;0;1;0;12.1
1373470;2025-08;2;1;1;2;0;14.27
1373470;2025-11;1;1;0;1;0;1.0
1373470;2026-05;1;1;0;1;0;0.48
1373750;2025-08;1;1;0;1;0;0.32
1373750;2026-02;1;1;0;1;0;0.4
1374470;2024-01;1;0;1;1;0;0.17
1374470;2024-02;2;2;0;1;0;0.71
1374470;2024-03;1;1;0;0;0;0.12
1374470;2024-05;1;1;0;0;0;7.43
1374470;2024-06;2;1;1;1;0;0.08
1374470;2024-07;1;0;1;0;0;1.88
1374470;2024-08;2;1;1;1;0;0.29
1374470;2024-10;2;2;0;1;0;0.13
1374470;2024-11;1;1;0;1;0;2.58
1374470;2025-01;3;2;1;2;0;29.69
1374470;2025-02;1;1;0;1;0;1.58
1374470;2025-03;1;1;0;1;0;0.33
1374470;2025-04;1;1;0;0;0;0.08
1374470;2025-08;1;0;1;0;0;0.08
1374470;2026-01;1;1;0;1;0;10.37
1374470;2026-02;2;2;0;1;0;7.65
1374470;2026-05;1;1;0;0;0;0.47
1374810;2024-01;0;0;0;0;0;0.0
1374940;2024-10;1;0;1;0;0;0.42
1374940;2024-12;1;0;1;0;0;0.78
1374940;2025-01;1;1;0;1;0;0.3
1374940;2025-03;1;1;0;1;0;0.58
1374940;2025-04;1;1;0;0;0;0.87
1374940;2025-05;1;1;0;1;0;0.35
1374940;2025-12;1;0;1;0;0;0.13
1374940;2026-03;1;1;0;0;0;11.95
1375220;2024-01;0;0;0;0;0;0.0
1375480;2024-01;1;1;0;1;0;1.65
1375480;2024-07;1;1;0;1;0;3.53
1375480;2024-08;1;1;0;1;0;1.38
1375480;2024-10;1;1;0;1;0;4.05
1375480;2025-02;1;1;0;1;0;2.45
1375480;2026-05;1;1;0;1;0;1.22
1375860;2024-03;1;1;0;0;0;5.72
1375860;2025-02;1;1;0;1;0;0.63
1376020;2024-04;1;1;0;1;0;2.9
1376020;2024-07;1;1;0;1;0;12.1
1376020;2024-10;1;0;1;1;0;1.12
1376020;2024-12;1;0;1;1;0;0.08
1376020;2025-11;1;1;0;1;0;1.0
1376020;2026-03;1;0;1;1;0;0.23
1376040;2024-01;0;0;0;0;0;0.0
1376630;2024-01;0;0;0;0;0;0.0
1376940;2025-02;1;1;0;1;0;0.15
1376960;2024-05;1;1;0;0;1;2.27
1376960;2025-01;1;1;0;1;1;0.58
1376960;2025-03;3;3;0;3;3;0.62
1376960;2025-04;3;3;0;2;3;1.26
1376960;2025-05;12;12;0;9;12;1.29
1376960;2025-06;13;13;0;10;13;1.25
1376960;2025-07;7;6;1;6;7;1.44
1376960;2025-08;2;2;0;2;2;4.47
1376960;2025-09;2;2;0;2;2;3.27
1376960;2025-10;2;2;0;1;2;0.95
1376960;2025-11;3;3;0;3;3;2.02
1376960;2025-12;2;2;0;2;2;4.01
1376960;2026-01;4;4;0;3;4;3.12
1376960;2026-02;1;1;0;1;1;0.43
1376960;2026-03;1;1;0;1;1;7.28
1376960;2026-04;2;2;0;1;2;7.31
1376960;2026-05;8;7;1;7;8;4.34
1377010;2025-07;1;1;0;1;1;2.4
1377010;2026-01;1;1;0;1;1;42.78
1377200;2024-01;0;0;0;0;0;0.0
1377280;2024-01;0;0;0;0;0;0.0
1377300;2024-02;1;1;0;1;0;0.2
1377300;2024-09;1;1;0;1;0;25.47
1377300;2025-03;1;1;0;1;0;0.68
1377300;2025-05;1;1;0;1;0;0.65
1377300;2025-09;2;1;1;2;0;3.48
1377300;2025-10;2;1;1;2;0;0.35
1377300;2025-12;1;0;1;1;0;0.27
1377300;2026-04;2;1;1;2;0;1.93
1377410;2024-01;0;0;0;0;0;0.0
1377450;2024-01;19;17;2;19;0;8.5
1377450;2024-02;17;16;1;17;0;16.47
1377450;2024-03;25;25;0;25;0;11.16
1377450;2024-04;11;10;1;11;0;31.87
1377450;2024-05;13;12;1;13;0;12.61
1377450;2024-06;14;14;0;14;0;16.17
1377450;2024-07;13;12;1;13;0;22.37
1377450;2024-08;13;13;0;13;0;16.4
1377450;2024-09;18;17;1;18;0;12.14
1377450;2024-10;11;10;1;11;0;16.03
1377450;2024-11;12;12;0;12;0;19.06
1377450;2024-12;10;9;1;10;0;14.14
1377450;2025-01;13;12;1;13;0;13.72
1377450;2025-02;10;8;2;10;0;13.01
1377450;2025-03;14;12;2;14;0;11.3
1377450;2025-04;17;15;2;17;0;11.73
1377450;2025-05;13;13;0;13;0;9.78
1377450;2025-06;14;13;1;14;0;15.47
1377450;2025-07;18;18;0;18;0;12.79
1377450;2025-08;20;17;3;20;0;17.72
1377450;2025-09;15;14;1;15;0;14.89
1377450;2025-10;21;21;0;21;0;12.54
1377450;2025-11;22;22;0;22;0;12.65
1377450;2025-12;14;12;2;14;0;12.59
1377450;2026-01;18;16;2;18;0;14.48
1377450;2026-02;12;11;1;12;0;14.12
1377450;2026-03;14;13;1;14;0;16.19
1377450;2026-04;12;10;2;12;0;12.23
1377450;2026-05;4;2;2;4;0;6.28
1377920;2024-01;1;1;0;1;0;0.83
1377920;2024-02;1;1;0;1;0;0.88
1377920;2024-03;1;1;0;1;0;0.28
1377920;2024-04;4;4;0;4;0;6.82
1377920;2024-05;3;1;2;3;0;9.59
1377920;2024-07;2;2;0;2;0;1.93
1377920;2024-08;2;1;1;2;0;2.63
1377920;2024-10;1;1;0;0;0;24.27
1377920;2024-11;1;1;0;1;0;0.67
1377920;2025-01;3;1;2;2;0;5.12
1377920;2025-02;4;2;2;3;0;2.19
1377920;2025-06;3;1;2;3;0;5.97
1377920;2025-07;3;3;0;3;0;6.21
1377920;2025-08;2;1;1;2;0;4.47
1377920;2025-09;3;3;0;3;0;1.2
1377920;2025-10;2;2;0;2;0;3.88
1377920;2025-11;2;1;1;2;0;5.7
1377920;2025-12;1;1;0;1;0;8.82
1377920;2026-01;2;2;0;2;0;9.48
1377920;2026-02;2;1;1;2;0;2.88
1377920;2026-05;1;0;1;1;0;0.82
1377970;2025-03;1;1;0;1;0;58.1
1377970;2026-04;1;0;1;1;0;0.1
1378660;2024-01;0;0;0;0;0;0.0
1378670;2024-04;1;1;0;1;0;2.22
1378670;2024-07;1;0;1;1;0;0.08
1378670;2024-08;1;1;0;1;0;12.08
1378670;2025-04;1;0;1;1;0;0.8
1378670;2025-11;1;1;0;1;0;1.0
1378670;2026-01;1;0;1;1;0;0.12
1378670;2026-03;1;1;0;1;0;0.2
1379160;2024-01;0;0;0;0;0;0.0
1379270;2024-03;1;1;0;1;0;0.5
1379270;2024-05;2;1;1;2;0;0.28
1379270;2024-06;2;1;1;2;0;1.55
1379270;2024-07;1;1;0;1;0;0.42
1379270;2024-09;1;0;1;1;0;0.62
1379270;2025-01;1;0;1;1;0;0.55
1379270;2025-05;1;1;0;1;0;5.87
1379270;2025-07;1;1;0;1;0;1.58
1379270;2025-08;1;1;0;1;0;0.65
1379270;2025-11;2;2;0;2;0;1.15
1379270;2025-12;1;1;0;1;0;2.08
1379270;2026-04;1;1;0;1;0;1.78
1379580;2024-02;2;1;1;2;2;0.28
1379580;2024-07;1;1;0;1;1;0.67
1379580;2024-08;1;1;0;1;1;12.07
1379580;2025-08;1;1;0;1;1;0.1
1379580;2025-11;1;1;0;1;1;1.0
1379580;2026-03;1;1;0;1;1;0.2
1380400;2025-04;1;1;0;0;0;1.28
1380690;2025-01;1;0;1;1;1;0.13
